,Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
4828,S5828,John,Jones,student4828@university.com,Male,20,Engineering,75.32,62.31,50.63,86.97,65.92,0.77,51.24,57.3985,B,5.5,No,Yes,Bachelor's,High,1,5.9
4829,S5829,John,Smith,student4829@university.com,Female,23,CS,74.51,49.89,48.89,63.99,54.34,7.55,86.49,64.4605,C,21.2,Yes,Yes,PhD,High,3,7.1
4830,S5830,John,Brown,student4830@university.com,Female,22,CS,68.09,52.55,74.44,74.67,76.78,0.79,70.35,66.871,B,6.9,Yes,No,Master's,Medium,6,8.3
4831,S5831,Ahmed,Williams,student4831@university.com,Male,23,Business,99.71,79.41,61.99,66.36,50.72,8.38,50.31,61.718,C,26.3,Yes,Yes,Bachelor's,Medium,9,5.3
4832,S5832,Maria,Smith,student4832@university.com,Female,18,CS,55.56,70.65,73.48,75.35,72.19,6.63,64.5,70.154,F,29.2,No,No,PhD,Medium,9,5.3
4833,S5833,Sara,Davis,student4833@university.com,Female,18,CS,79.51,53.87,69.91,67.33,58.92,4.17,67.31,63.8275,B,15.2,No,Yes,Unknown,Low,5,5.6
4834,S5834,John,Smith,student4834@university.com,Male,21,Business,84.08,64.17,76.13,99.71,68.41,8.66,98.24,84.2575,C,26.4,Yes,No,High School,Low,3,4.6
4835,S5835,Emma,Jones,student4835@university.com,Male,19,Engineering,96.72,62.39,41.93,67.87,83.75,1.86,83.05,64.2415,D,13.4,No,No,Unknown,High,3,8.9
4836,S5836,Emma,Johnson,student4836@university.com,Female,23,Mathematics,89.01,99.24,41.97,81.35,67.55,2.65,77.18,68.815,A,9.0,Yes,Yes,Unknown,High,7,6.7
4837,S5837,John,Brown,student4837@university.com,Female,23,Business,82.19,91.21,83.3,94.42,67.07,1.37,56.35,72.9665,C,11.9,Yes,Yes,PhD,Medium,7,5.4
4838,S5838,Liam,Davis,student4838@university.com,Female,18,Business,55.84,63.28,51.59,81.9,99.54,3.82,69.56,67.4065,B,12.5,No,Yes,PhD,Low,3,5.8
4839,S5839,John,Davis,student4839@university.com,Male,23,Mathematics,68.69,94.83,79.13,78.29,85.94,9.87,51.79,74.8165,B,20.8,No,Yes,Bachelor's,Medium,10,8.3
4840,S5840,Sara,Williams,student4840@university.com,Female,19,Engineering,56.94,60.56,72.79,78.46,75.69,1.61,88.08,73.8485,D,24.9,Yes,Yes,Bachelor's,Medium,7,7.4
4841,S5841,John,Smith,student4841@university.com,Male,20,Mathematics,94.06,80.07,98.91,74.82,78.97,8.31,58.14,77.455,C,10.1,Yes,Yes,PhD,Low,8,6.8
4842,S5842,Sara,Williams,student4842@university.com,Male,20,Mathematics,87.48,98.0,90.12,90.38,81.01,6.52,79.72,86.06400000000001,A,7.2,No,Yes,Master's,High,3,7.6
4843,S5843,Emma,Johnson,student4843@university.com,Female,19,Engineering,87.88,63.42,64.79,52.52,51.23,0.16,84.97,64.2825,B,10.5,No,Yes,Bachelor's,High,5,7.8
4844,S5844,John,Johnson,student4844@university.com,Male,23,Engineering,82.61,80.79,76.98,94.26,54.01,9.45,68.33,76.12750000000001,F,12.4,Yes,No,Unknown,High,10,5.0
4845,S5845,Ahmed,Williams,student4845@university.com,Female,23,Mathematics,75.35,57.76,47.04,79.31,82.46,9.71,81.63,69.91049999999998,F,12.0,No,Yes,Bachelor's,High,8,4.8
4846,S5846,Omar,Brown,student4846@university.com,Female,23,Mathematics,57.5,55.98,63.18,92.44,68.22,9.25,88.21,75.968,C,10.5,No,Yes,Bachelor's,High,7,8.8
4847,S5847,Ahmed,Johnson,student4847@university.com,Male,24,Business,66.48,74.45,84.03,50.52,52.77,5.02,59.21,65.303,D,16.7,No,Yes,Master's,Low,1,4.9
4848,S5848,Emma,Williams,student4848@university.com,Female,21,Engineering,56.85,98.76,77.36,93.46,64.88,2.2,80.04,79.773,A,26.4,Yes,Yes,PhD,Low,2,6.3
4849,S5849,Sara,Smith,student4849@university.com,Male,22,CS,86.25,67.19,69.07,56.01,56.51,3.91,86.69,69.3605,C,7.5,No,No,Master's,Medium,6,8.9
4850,S5850,Ahmed,Williams,student4850@university.com,Male,19,Engineering,58.01,96.26,50.59,86.06,95.82,6.14,67.85,73.0025,C,26.6,Yes,Yes,Bachelor's,High,8,6.1
4851,S5851,Sara,Williams,student4851@university.com,Female,19,Mathematics,85.11,94.86,88.19,70.83,60.15,3.79,58.12,72.247,A,17.4,No,Yes,Master's,High,5,6.6
4852,S5852,Ahmed,Jones,student4852@university.com,Female,24,Mathematics,84.61,55.23,56.39,84.05,57.18,7.08,64.31,63.540499999999994,B,21.5,Yes,No,Bachelor's,Low,7,8.0
4853,S5853,Ahmed,Johnson,student4853@university.com,Female,19,Mathematics,72.97,64.11,89.23,81.41,81.31,7.96,96.65,85.2415,F,25.4,Yes,No,Master's,Medium,10,5.7
4854,S5854,Sara,Brown,student4854@university.com,Female,19,Mathematics,56.76,78.6,76.7,58.17,76.1,2.09,67.87,68.7065,B,12.6,Yes,No,High School,Low,7,6.2
4855,S5855,Maria,Brown,student4855@university.com,Male,24,CS,65.74,71.08,62.36,75.73,78.8,4.05,55.39,64.1335,D,28.9,No,Yes,High School,Low,3,5.7
4856,S5856,Ahmed,Jones,student4856@university.com,Male,19,Engineering,66.0,45.76,42.44,63.86,71.8,9.58,54.14,55.265,A,7.1,Yes,Yes,Bachelor's,High,1,5.4
4857,S5857,John,Davis,student4857@university.com,Male,23,CS,85.02,99.62,53.95,78.02,73.36,2.5,59.02,66.4255,B,18.2,No,Yes,Master's,Low,6,6.4
4858,S5858,Omar,Brown,student4858@university.com,Female,24,CS,55.69,85.16,93.34,86.9,88.94,3.46,56.38,76.682,C,11.4,Yes,Yes,Bachelor's,Low,5,7.7
4859,S5859,Emma,Williams,student4859@university.com,Male,21,Mathematics,91.45,66.26,89.08,54.06,61.0,0.36,74.75,69.02300000000001,C,15.2,Yes,No,Master's,High,9,8.3
4860,S5860,Maria,Jones,student4860@university.com,Male,18,CS,88.05,77.09,74.49,75.79,69.83,3.32,67.38,70.4115,D,16.2,Yes,No,PhD,High,1,6.4
4861,S5861,Sara,Smith,student4861@university.com,Female,23,Mathematics,59.32,45.25,67.98,80.88,97.89,3.71,92.07,75.17949999999999,D,27.9,Yes,No,Master's,High,5,5.6
4862,S5862,Maria,Johnson,student4862@university.com,Female,23,Mathematics,85.96,69.72,78.83,64.77,59.5,1.0,94.05,74.546,A,16.0,Yes,No,Master's,High,3,8.6
4863,S5863,Ali,Johnson,student4863@university.com,Female,22,Mathematics,83.43,95.85,67.97,97.65,64.69,0.01,73.66,74.5895,B,22.4,No,No,Bachelor's,Low,6,5.7
4864,S5864,Ali,Johnson,student4864@university.com,Male,24,CS,87.41,93.8,78.66,76.02,59.58,5.75,94.43,82.3,C,28.8,No,No,Master's,Low,5,7.9
4865,S5865,Ahmed,Williams,student4865@university.com,Female,18,Mathematics,59.45,60.24,58.44,59.13,51.02,3.02,72.52,60.8835,A,17.4,Yes,Yes,Bachelor's,High,4,7.7
4866,S5866,Ahmed,Smith,student4866@university.com,Male,19,CS,57.88,71.88,90.31,55.39,63.49,0.18,82.1,72.737,A,15.2,No,Yes,Bachelor's,Low,8,4.2
4867,S5867,John,Jones,student4867@university.com,Male,18,Engineering,61.82,81.84,82.12,77.08,52.32,8.6,58.13,71.339,C,29.3,Yes,Yes,Unknown,Low,9,4.9
4868,S5868,Omar,Jones,student4868@university.com,Male,21,Mathematics,68.29,60.4,59.8,68.76,57.73,5.84,52.63,58.806,B,25.7,No,Yes,Bachelor's,Medium,9,6.9
4869,S5869,Emma,Johnson,student4869@university.com,Male,20,Business,89.68,43.89,89.84,59.63,68.13,1.71,58.0,63.056,F,28.5,Yes,Yes,Master's,Medium,1,8.3
4870,S5870,Maria,Smith,student4870@university.com,Male,23,Business,86.9,70.33,69.24,51.53,51.04,8.65,62.59,63.795,D,14.9,No,No,High School,Medium,9,7.0
4871,S5871,Ali,Smith,student4871@university.com,Female,24,Business,96.27,76.1,50.48,78.33,87.65,2.54,87.55,72.08449999999999,B,22.4,No,No,PhD,Low,4,7.7
4872,S5872,Ahmed,Smith,student4872@university.com,Male,24,Business,52.93,40.35,44.66,79.93,89.78,2.27,58.68,56.924,F,11.2,No,No,Master's,High,4,7.7
4873,S5873,Liam,Brown,student4873@university.com,Female,18,Business,50.58,45.73,81.98,57.09,70.57,8.95,56.53,64.409,F,26.6,Yes,Yes,Master's,Low,9,6.5
4874,S5874,Liam,Brown,student4874@university.com,Male,22,CS,84.96,52.44,91.91,80.09,99.23,1.79,96.38,82.589,C,28.3,No,No,Master's,Medium,1,6.8
4875,S5875,Emma,Johnson,student4875@university.com,Male,21,Engineering,63.96,60.88,88.45,97.6,83.95,8.79,84.44,84.0065,F,11.7,No,Yes,Unknown,Low,5,4.4
4876,S5876,Maria,Smith,student4876@university.com,Female,20,CS,66.7,72.46,79.34,98.91,87.19,8.03,73.67,80.3755,D,7.6,Yes,Yes,High School,Medium,8,8.6
4877,S5877,Ahmed,Davis,student4877@university.com,Male,21,Mathematics,77.34,57.63,48.48,94.42,59.62,3.1,54.75,58.86449999999999,A,10.0,No,No,Master's,High,5,7.4
4878,S5878,Ahmed,Smith,student4878@university.com,Male,24,Engineering,55.12,56.57,45.64,90.35,91.87,0.34,92.59,70.582,B,20.8,Yes,No,Bachelor's,High,8,4.8
4879,S5879,Ali,Jones,student4879@university.com,Female,19,Engineering,82.13,92.16,60.7,60.47,97.25,0.83,55.41,64.83250000000001,D,11.8,No,Yes,High School,High,5,5.2
4880,S5880,Ali,Jones,student4880@university.com,Female,20,Engineering,66.26,48.7,91.29,57.82,61.82,1.1,80.55,69.69749999999999,F,21.0,Yes,Yes,High School,High,2,4.0
4881,S5881,Ahmed,Johnson,student4881@university.com,Male,24,Engineering,81.64,69.73,97.7,72.25,84.32,8.91,83.38,83.623,A,13.8,Yes,No,Master's,Medium,2,5.3
4882,S5882,Sara,Davis,student4882@university.com,Male,22,Business,91.7,97.17,54.48,80.98,87.35,4.04,70.01,72.10050000000001,A,27.9,Yes,Yes,Bachelor's,Medium,8,5.6
4883,S5883,Ahmed,Smith,student4883@university.com,Male,20,Mathematics,58.56,77.5,85.73,92.53,65.26,0.33,95.56,82.296,F,16.3,Yes,Yes,High School,Medium,3,7.4
4884,S5884,Emma,Davis,student4884@university.com,Female,24,Engineering,96.54,83.03,74.43,61.6,73.75,5.57,52.54,66.224,D,17.4,Yes,No,PhD,Low,2,6.4
4885,S5885,Ahmed,Johnson,student4885@university.com,Male,22,Engineering,76.53,65.87,41.91,73.98,54.88,2.08,90.91,65.256,F,13.7,Yes,Yes,Bachelor's,Medium,1,8.2
4886,S5886,John,Jones,student4886@university.com,Female,19,Business,96.15,41.2,72.57,82.37,58.65,2.35,77.69,67.02499999999999,B,6.8,Yes,No,High School,High,4,4.4
4887,S5887,Omar,Jones,student4887@university.com,Female,22,CS,60.39,78.77,88.36,72.28,53.08,1.61,80.56,75.0285,A,17.3,Yes,No,High School,Medium,3,7.5
4888,S5888,John,Brown,student4888@university.com,Male,21,CS,80.23,77.92,56.57,72.71,78.01,7.62,99.34,78.15,C,24.4,No,No,Bachelor's,Medium,8,8.4
4889,S5889,John,Johnson,student4889@university.com,Female,18,CS,70.19,46.63,93.84,61.26,81.26,0.01,79.13,71.51350000000001,A,28.8,No,Yes,Unknown,Low,1,6.1
4890,S5890,Sara,Johnson,student4890@university.com,Male,21,Mathematics,88.71,67.73,54.18,99.33,95.81,4.39,89.85,77.33500000000001,F,6.9,No,Yes,Bachelor's,Low,5,5.4
4891,S5891,Sara,Smith,student4891@university.com,Male,24,CS,80.3,94.92,44.59,73.76,77.11,0.87,57.68,61.8995,F,24.9,No,Yes,PhD,Low,10,6.2
4892,S5892,Liam,Smith,student4892@university.com,Female,24,Engineering,74.73,52.31,49.6,76.64,63.03,5.52,90.46,67.9435,C,11.7,Yes,Yes,Unknown,Low,6,7.9
4893,S5893,Ahmed,Brown,student4893@university.com,Female,23,Business,95.65,67.67,90.22,60.93,52.97,3.46,88.05,75.28699999999999,C,25.6,No,Yes,Master's,Medium,1,8.6
4894,S5894,John,Williams,student4894@university.com,Female,21,Business,68.86,67.67,65.04,75.71,94.25,0.28,98.41,76.85499999999999,A,13.6,Yes,No,Unknown,Medium,9,4.3
4895,S5895,Sara,Davis,student4895@university.com,Female,20,CS,61.0,88.65,87.82,62.77,73.94,4.61,96.79,83.404,F,7.9,No,Yes,PhD,High,2,6.6
4896,S5896,Ali,Williams,student4896@university.com,Female,19,Business,80.41,89.47,71.87,60.12,86.87,5.71,60.7,70.15800000000002,A,20.3,Yes,Yes,PhD,High,4,7.2
4897,S5897,Ahmed,Williams,student4897@university.com,Female,23,Engineering,81.2,85.56,68.83,63.79,50.73,2.48,73.25,67.898,D,27.3,Yes,No,PhD,Low,7,4.1
4898,S5898,Emma,Johnson,student4898@university.com,Male,23,CS,71.95,61.93,88.41,50.14,74.41,7.66,95.57,78.85499999999999,F,9.5,No,No,High School,Medium,9,4.9
4899,S5899,Omar,Davis,student4899@university.com,Male,23,Engineering,74.33,44.32,65.41,78.51,66.29,3.71,82.04,67.873,A,5.5,Yes,No,Unknown,High,3,4.3
4900,S5900,Maria,Johnson,student4900@university.com,Male,24,Mathematics,97.98,60.97,88.12,69.37,51.52,7.49,73.19,72.435,F,27.1,Yes,Yes,PhD,Medium,10,5.5
4901,S5901,Ahmed,Davis,student4901@university.com,Female,18,Engineering,86.63,80.79,46.04,94.93,88.78,5.79,55.45,66.27600000000001,F,22.4,Yes,Yes,Unknown,Medium,2,5.0
4902,S5902,Maria,Jones,student4902@university.com,Female,22,Engineering,55.53,82.16,78.18,52.04,75.65,8.69,67.59,71.862,B,25.2,No,Yes,Unknown,Medium,8,6.4
4903,S5903,John,Johnson,student4903@university.com,Female,20,Engineering,60.61,97.9,82.16,52.16,66.66,5.47,83.26,77.428,A,6.5,No,No,Master's,Medium,9,7.3
4904,S5904,Omar,Johnson,student4904@university.com,Male,24,Engineering,98.78,67.22,93.95,94.29,90.29,1.86,88.85,84.328,F,27.3,No,No,Master's,Low,2,8.2
4905,S5905,Maria,Johnson,student4905@university.com,Male,19,Mathematics,86.32,77.95,53.46,56.33,72.35,8.23,72.36,66.565,C,15.5,No,Yes,Master's,High,3,5.5
4906,S5906,John,Brown,student4906@university.com,Female,24,CS,95.75,72.35,76.25,50.11,50.17,7.83,52.79,62.200500000000005,C,27.4,No,Yes,High School,Medium,6,4.3
4907,S5907,Ali,Johnson,student4907@university.com,Female,18,Engineering,65.19,49.04,66.0,58.95,97.22,9.72,81.66,71.77850000000001,B,6.6,No,No,High School,Medium,3,4.0
4908,S5908,Maria,Smith,student4908@university.com,Female,24,CS,87.09,67.67,62.97,91.19,62.78,0.94,96.08,75.14349999999999,F,27.1,Yes,Yes,Master's,Medium,6,8.2
4909,S5909,Omar,Smith,student4909@university.com,Female,24,Business,85.7,72.69,46.4,90.14,91.53,5.91,74.82,70.57849999999999,A,21.8,No,No,PhD,High,6,8.4
4910,S5910,Liam,Davis,student4910@university.com,Male,21,Engineering,64.73,97.04,48.05,67.01,90.82,4.92,96.42,77.08800000000001,A,18.9,No,Yes,Bachelor's,Low,3,4.5
4911,S5911,Ahmed,Jones,student4911@university.com,Male,19,Engineering,77.54,61.99,90.22,83.4,58.12,6.71,67.71,73.8435,C,6.5,No,No,High School,Low,2,4.1
4912,S5912,John,Brown,student4912@university.com,Male,23,Business,81.37,98.81,84.99,75.36,73.7,9.8,94.32,87.93900000000001,D,22.2,Yes,No,Bachelor's,Medium,8,8.0
4913,S5913,Ahmed,Davis,student4913@university.com,Female,19,CS,74.06,72.54,62.94,95.24,52.01,5.32,89.32,75.559,F,19.9,No,Yes,High School,Medium,7,7.2
4914,S5914,Omar,Smith,student4914@university.com,Male,19,Mathematics,91.36,54.55,89.71,52.82,67.73,6.86,98.09,78.16300000000001,B,23.2,Yes,Yes,Unknown,Low,9,6.8
4915,S5915,Sara,Brown,student4915@university.com,Female,21,Engineering,91.64,51.5,44.85,90.66,86.55,3.47,89.55,69.7915,B,22.9,Yes,No,PhD,High,1,6.7
4916,S5916,John,Brown,student4916@university.com,Female,22,Business,92.53,48.5,77.49,58.53,61.85,2.99,66.07,62.928,F,16.1,Yes,Yes,High School,Medium,1,7.9
4917,S5917,Maria,Jones,student4917@university.com,Female,24,Business,90.17,67.18,92.09,69.58,55.86,3.35,95.03,79.3065,F,10.1,Yes,No,Unknown,High,1,5.5
4918,S5918,John,Brown,student4918@university.com,Male,20,Engineering,74.4,41.32,90.33,59.6,75.36,0.39,83.49,70.4985,B,28.0,No,Yes,PhD,Low,1,5.9
4919,S5919,Ahmed,Johnson,student4919@university.com,Male,23,CS,69.07,66.7,62.37,85.13,76.85,2.85,58.1,64.907,B,28.1,No,Yes,High School,Medium,5,4.4
4920,S5920,Ali,Brown,student4920@university.com,Female,22,CS,91.57,99.3,84.71,83.92,83.79,1.73,52.3,73.59450000000001,A,10.3,No,No,PhD,Medium,2,6.8
4921,S5921,John,Jones,student4921@university.com,Male,18,Engineering,74.51,80.21,65.65,77.39,87.96,4.57,68.29,71.62049999999999,B,20.8,Yes,Yes,High School,High,4,8.8
4922,S5922,Maria,Davis,student4922@university.com,Female,24,Business,62.32,85.59,90.41,84.91,84.79,4.61,89.34,85.7635,C,10.1,Yes,Yes,Master's,High,9,5.4
4923,S5923,Sara,Jones,student4923@university.com,Female,23,Engineering,75.37,47.14,71.85,81.98,92.27,7.65,80.91,74.6555,B,26.5,Yes,No,High School,High,3,8.6
4924,S5924,Liam,Jones,student4924@university.com,Female,20,Mathematics,57.09,68.39,85.89,88.82,61.15,5.02,76.36,76.587,B,7.5,No,Yes,High School,Medium,8,7.6
4925,S5925,Emma,Smith,student4925@university.com,Male,24,Mathematics,84.58,57.17,44.71,61.97,78.49,4.63,50.19,54.269499999999994,C,29.8,Yes,Yes,Unknown,Low,9,5.2
4926,S5926,Ali,Johnson,student4926@university.com,Male,18,CS,66.8,93.65,75.4,71.45,68.0,2.32,71.78,73.10900000000001,C,20.3,No,No,Master's,Low,9,7.3
4927,S5927,Liam,Smith,student4927@university.com,Female,21,Mathematics,63.03,50.88,73.02,57.58,98.11,8.52,57.89,65.962,F,5.6,Yes,No,Bachelor's,Low,2,5.8
4928,S5928,Sara,Davis,student4928@university.com,Male,22,Business,97.83,67.52,76.6,71.48,72.01,0.91,72.73,69.475,B,27.0,No,No,PhD,High,8,4.6
4929,S5929,John,Williams,student4929@university.com,Male,24,Mathematics,88.84,75.28,81.74,85.08,97.99,9.82,99.59,89.07499999999999,C,22.1,No,Yes,Bachelor's,High,8,4.5
4930,S5930,Ahmed,Davis,student4930@university.com,Male,23,Engineering,89.35,70.84,95.09,84.57,88.45,4.76,93.98,86.503,A,22.4,Yes,No,Bachelor's,Low,3,4.1
4931,S5931,Omar,Johnson,student4931@university.com,Male,19,Business,81.19,89.81,87.14,85.47,85.92,1.86,65.53,77.258,D,11.9,No,No,Master's,Medium,1,8.0
4932,S5932,Ahmed,Brown,student4932@university.com,Female,20,CS,91.96,53.89,53.18,65.44,74.58,3.54,79.68,64.3265,C,13.4,Yes,No,Master's,Low,1,8.4
4933,S5933,Liam,Jones,student4933@university.com,Male,24,CS,87.96,62.64,89.55,83.11,72.17,0.15,75.1,74.072,D,27.9,No,Yes,Master's,High,4,6.4
4934,S5934,Maria,Williams,student4934@university.com,Female,23,Mathematics,79.94,87.53,47.32,68.37,76.33,1.67,56.5,60.632999999999996,B,20.9,No,Yes,Unknown,High,9,6.6
4935,S5935,Ahmed,Johnson,student4935@university.com,Female,19,CS,98.06,71.68,77.33,97.22,64.68,3.35,99.49,82.6575,A,5.4,Yes,Yes,Unknown,High,9,7.5
4936,S5936,Ali,Smith,student4936@university.com,Male,23,Engineering,59.58,64.13,92.97,67.17,95.23,5.54,71.26,76.60849999999999,A,13.2,Yes,Yes,PhD,High,2,7.5
4937,S5937,Ahmed,Jones,student4937@university.com,Female,24,Business,97.17,41.77,46.07,80.15,89.72,1.29,75.28,62.0065,F,20.0,No,No,Master's,Low,7,5.6
4938,S5938,Maria,Davis,student4938@university.com,Female,18,Engineering,70.07,85.2,90.98,87.51,90.07,6.76,82.38,85.7525,F,8.7,Yes,No,Bachelor's,Low,1,4.8
4939,S5939,Emma,Smith,student4939@university.com,Male,19,Engineering,76.42,98.33,87.92,95.32,71.66,8.44,59.58,80.2875,B,7.5,No,No,PhD,Medium,5,6.2
4940,S5940,John,Johnson,student4940@university.com,Female,19,Engineering,56.14,77.22,70.23,71.9,53.55,5.72,61.11,66.4735,C,6.5,No,Yes,Unknown,High,10,7.5
4941,S5941,Omar,Johnson,student4941@university.com,Female,23,Engineering,77.01,91.39,58.53,68.02,84.15,2.97,59.63,66.333,A,20.8,No,No,High School,Low,5,8.0
4942,S5942,Liam,Davis,student4942@university.com,Male,21,Business,80.56,71.01,64.33,71.5,68.72,1.21,69.22,65.702,B,13.0,No,Yes,High School,High,8,4.4
4943,S5943,John,Williams,student4943@university.com,Male,24,Business,99.89,53.9,98.12,66.18,93.52,0.16,59.98,69.968,B,14.3,No,No,PhD,High,9,6.9
4944,S5944,Ahmed,Davis,student4944@university.com,Male,21,Engineering,98.76,40.87,52.1,82.7,89.02,7.32,96.32,73.0185,C,6.5,No,Yes,Unknown,High,3,4.3
4945,S5945,Sara,Brown,student4945@university.com,Male,22,Engineering,98.32,79.2,74.78,96.64,57.27,6.28,85.72,79.654,A,23.5,Yes,Yes,PhD,Medium,6,8.1
4946,S5946,John,Smith,student4946@university.com,Male,18,CS,67.42,69.59,44.99,56.3,80.09,4.76,94.89,68.987,A,24.2,Yes,No,Unknown,High,7,7.3
4947,S5947,Emma,Williams,student4947@university.com,Female,21,CS,99.56,86.93,53.07,78.05,84.61,1.02,92.42,74.7115,A,25.7,No,No,Master's,High,6,7.5
4948,S5948,Ahmed,Jones,student4948@university.com,Female,23,Business,72.77,81.68,85.8,94.88,78.41,2.07,85.16,82.35799999999999,F,21.3,Yes,Yes,High School,Low,9,7.8
4949,S5949,Omar,Brown,student4949@university.com,Male,24,CS,92.59,99.28,58.16,55.01,75.7,8.15,62.14,67.9705,A,24.3,No,Yes,Bachelor's,High,10,6.5
4950,S5950,Maria,Williams,student4950@university.com,Male,21,Business,60.82,70.62,99.15,74.69,61.39,4.8,80.77,79.354,D,19.4,No,No,Master's,Medium,4,5.5
4951,S5951,Emma,Smith,student4951@university.com,Female,22,Business,75.29,65.63,70.05,93.26,61.8,9.63,59.31,70.134,C,17.3,Yes,No,Bachelor's,Medium,1,7.9
4952,S5952,Ahmed,Johnson,student4952@university.com,Male,20,Mathematics,98.3,57.2,70.99,95.02,88.4,10.0,56.62,71.4065,A,11.5,Yes,Yes,PhD,High,4,7.9
4953,S5953,Emma,Jones,student4953@university.com,Male,22,Business,97.35,68.61,42.18,75.72,50.93,8.01,81.63,65.7815,C,6.3,Yes,No,High School,Medium,10,4.7
4954,S5954,John,Davis,student4954@university.com,Female,19,CS,84.19,92.37,97.39,51.25,88.95,2.58,81.23,80.4445,C,12.3,Yes,Yes,Bachelor's,Medium,6,8.5
4955,S5955,Omar,Smith,student4955@university.com,Female,24,Mathematics,89.89,42.55,50.45,55.28,76.34,2.31,57.83,53.425,D,22.1,Yes,Yes,PhD,Medium,6,5.1
4956,S5956,Maria,Brown,student4956@university.com,Female,19,CS,58.82,98.67,72.3,79.34,96.81,2.54,67.62,76.0135,A,28.2,No,No,Unknown,Medium,3,5.5
4957,S5957,Ahmed,Brown,student4957@university.com,Male,21,Business,86.08,99.6,63.74,56.19,99.87,9.87,53.31,70.2185,C,11.4,No,No,Master's,Low,2,5.1
4958,S5958,Ali,Johnson,student4958@university.com,Female,21,Business,80.9,75.87,64.94,57.47,83.17,3.35,85.79,71.965,A,21.7,Yes,No,Unknown,High,8,8.8
4959,S5959,Liam,Johnson,student4959@university.com,Male,22,Engineering,54.58,59.89,78.6,88.61,70.61,7.06,99.37,82.327,D,17.0,Yes,No,Master's,Low,9,5.5
4960,S5960,Maria,Jones,student4960@university.com,Female,22,Business,55.66,53.38,79.73,87.53,73.75,9.59,87.0,79.339,F,20.7,Yes,Yes,High School,Low,10,8.9
4961,S5961,Ali,Davis,student4961@university.com,Male,23,Mathematics,55.42,56.59,49.26,92.14,60.21,8.2,92.21,72.4085,F,5.0,Yes,Yes,Bachelor's,Low,10,7.2
4962,S5962,Emma,Jones,student4962@university.com,Male,18,Business,86.22,43.01,69.98,55.29,54.96,5.98,73.82,62.872,F,8.1,No,No,Unknown,Medium,4,4.9
4963,S5963,Sara,Johnson,student4963@university.com,Male,23,Engineering,57.09,68.51,87.43,59.91,78.94,1.69,54.78,66.2935,F,10.4,Yes,No,Unknown,Medium,3,6.8
4964,S5964,Maria,Johnson,student4964@university.com,Female,19,Business,73.39,43.44,66.6,91.65,90.27,1.75,86.33,72.7145,B,27.3,Yes,Yes,Bachelor's,Medium,10,8.4
4965,S5965,Emma,Brown,student4965@university.com,Female,23,Business,67.85,83.11,49.95,86.05,63.09,4.92,62.83,65.4795,C,6.0,No,Yes,Bachelor's,High,1,6.8
4966,S5966,Ali,Johnson,student4966@university.com,Female,22,Business,77.53,62.32,58.79,90.3,70.98,9.52,69.41,70.27149999999999,B,19.2,Yes,Yes,PhD,High,2,4.7
4967,S5967,John,Williams,student4967@university.com,Male,24,Engineering,85.32,51.96,52.74,99.49,77.74,9.04,85.15,73.7415,A,28.2,Yes,No,Master's,High,8,5.4
4968,S5968,John,Smith,student4968@university.com,Female,23,CS,84.24,72.69,47.55,93.22,95.39,1.66,95.24,75.71499999999999,F,21.3,Yes,Yes,PhD,Medium,6,5.1
4969,S5969,Sara,Johnson,student4969@university.com,Female,20,Business,75.78,98.43,62.65,76.02,56.93,2.88,74.31,71.256,A,17.1,No,Yes,Unknown,Medium,6,4.6
4970,S5970,Liam,Jones,student4970@university.com,Male,18,Mathematics,73.22,81.71,72.46,65.54,61.84,5.89,98.08,78.7555,D,14.6,No,No,Bachelor's,Medium,1,5.6
4971,S5971,Maria,Davis,student4971@university.com,Male,22,Engineering,69.89,69.5,44.37,78.48,95.93,4.77,76.0,68.0675,C,20.6,Yes,Yes,High School,Low,8,7.3
